#ess=1680.24368868 nsamp=8401
#post like m1 m2 tRef dist phase inc lambda beta pol 
-65.395551421 -5.70097740961 1498343.82932 500442.242634 -5.30114915307 37559.8499029 3.63891339487 1.02980500131 1.71592355112 1.01905961028 1.27023309654 
-64.5942060886 -5.51197642519 1500879.11867 499457.558975 436.529094371 35893.494499 4.48234656688 2.04402197158 0.515290618121 0.373782987088 0.748590203676 
-62.8140012108 -3.08495295618 1498315.32339 500602.539952 20.8173669111 37600.5510834 1.58414638076 0.963840736339 1.61455700474 1.01379660531 1.09816217221 
-64.0254792391 -4.33313291566 1500476.92413 499811.221692 12.3571953464 38713.2564885 2.86172926547 0.946919240464 1.64191721746 0.982520953183 2.79830115383 
-63.7511728482 -4.05143650074 1498634.78421 500585.115619 -17.5441831534 37376.2917611 6.23767714545 1.06460846156 1.76750509212 1.03405484581 1.30868005089 
-64.9730398139 -5.84187736758 1501110.91682 499463.306896 413.245629823 37832.5044477 1.91612727101 2.13200001738 0.609458502738 0.370390587592 2.26726066304 
-64.3862716989 -4.72934661119 1501614.03324 499418.063278 -14.3852120454 37926.1924303 4.85459797242 1.03030634429 1.74161463035 0.995378591565 2.9227257158 
-63.2714758442 -3.65080259403 1499863.91818 499934.351882 -20.3730390235 38163.0026644 4.61428813498 1.03299651994 1.75804234523 0.972430904343 2.98149541056 
-67.0747707322 -7.2871168633 1498572.27844 500642.501442 29.1591292835 42881.1390001 2.16307669859 0.767639431057 1.58129854679 0.939937393012 1.32401526862 
-63.3425559366 -3.4816298926 1498516.92799 500530.003989 9.12700490756 33451.1136733 2.63560637251 1.1232658946 1.6825991504 1.13499107566 2.65976288616 
-63.4893172392 -3.92754001706 1500561.25531 499893.767434 -30.4232592131 37816.0828402 1.06489840696 1.04793213721 1.7830790267 0.936659561506 3.0651853601 
-63.5713253629 -3.93484573276 1502179.39358 499270.706006 -5.03890773161 38539.2198354 0.595506746158 0.982264179651 1.69982787404 0.961080557417 1.3734475061 
-65.8654826946 -6.7524562669 1499677.77704 499858.978134 424.17867442 32704.4743621 5.42247279772 2.0383604426 0.511636777093 0.450735805588 2.43144096229 
-64.6976089458 -5.00746326521 1498679.45983 500442.875959 -11.5507141835 37439.2302234 1.79837084252 1.04363952181 1.73992489012 1.02122604814 2.86844058016 
-63.9212308788 -4.20953728177 1497476.14322 500838.516604 16.5217616494 38886.3731576 3.02094610902 0.934730440168 1.62932290764 0.989412744037 2.75916499907 
-64.0103840735 -4.39394510502 1499609.68675 500183.203159 -21.9309608916 38125.6251623 6.11499168856 1.03620095944 1.76461882419 0.970615239497 1.42278411573 
